Row,Lake_ID,Site Name,date set,datesample,datetimeset,datetimesample,Sample_ID,Fish_ID,Crew,Gear,gear_code,Effort,Effort_units,Fish_Num,Species,SpeciesFull,Length_mm,Weight_g,GonadWeight_g,Tag Apply,Tag Recapture,Clip_apply,Clip_recap,tag_clip_type,Sex,Mort.,Removed,Diet,Otolith,Gonad,Left_eye,Tissue,UseCPUE?,Fresh_frozen,Comments,MetaID,2nd Length,2nd weight,net_location
2132,ER,FN4.ER,2013-06-03,2013-06-04,2013-06-03 11:00,2013-06-04 09:30,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509_024,"NC, KR",FN,fykenet_survey,22.5,trap_hours,024,BLG,,90,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,south_shore
2133,ER,FN4.ER,2013-06-03,2013-06-04,2013-06-03 11:00,2013-06-04 09:30,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509_025,"NC, KR",FN,fykenet_survey,22.5,trap_hours,025,BLG,,85,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,south_shore
2134,ER,FN4.ER,2013-06-03,2013-06-04,2013-06-03 11:00,2013-06-04 09:30,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509_026,"NC, KR",FN,fykenet_survey,22.5,trap_hours,026,BLG,,75,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,south_shore
2135,ER,FN4.ER,2013-06-03,2013-06-04,2013-06-03 11:00,2013-06-04 09:30,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509_027,"NC, KR",FN,fykenet_survey,22.5,trap_hours,027,BLG,,81,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,south_shore
2136,ER,FN4.ER,2013-06-03,2013-06-04,2013-06-03 11:00,2013-06-04 09:30,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509_028,"NC, KR",FN,fykenet_survey,22.5,trap_hours,028,BLG,,92,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,south_shore
2137,ER,FN4.ER,2013-06-03,2013-06-04,2013-06-03 11:00,2013-06-04 09:30,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509_029,"NC, KR",FN,fykenet_survey,22.5,trap_hours,029,BLG,,78,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,south_shore
2138,ER,FN4.ER,2013-06-03,2013-06-04,2013-06-03 11:00,2013-06-04 09:30,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509_030,"NC, KR",FN,fykenet_survey,22.5,trap_hours,030,BLG,,74,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,south_shore
2139,ER,FN4.ER,2013-06-03,2013-06-04,2013-06-03 11:00,2013-06-04 09:30,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509_031,"NC, KR",FN,fykenet_survey,22.5,trap_hours,031,BLG,,76,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,south_shore
2140,ER,FN4.ER,2013-06-03,2013-06-04,2013-06-03 11:00,2013-06-04 09:30,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509,ER_FN4.ER_20130604_0930_FN_GonadSurvey.20130509_032,"NC, KR",FN,fykenet_survey,22.5,trap_hours,032,BLG,,80,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,south_shore
2148,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_008,"NC, KR",FN,fykenet_survey,22.5,trap_hours,008,BLG,,65,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_corner
2157,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_017,"NC, KR",FN,fykenet_survey,22.5,trap_hours,017,BLG,,239,296,31.5353,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,south_east_corner
2158,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_018,"NC, KR",FN,fykenet_survey,22.5,trap_hours,018,BLG,,222,235,4.6946,,,,,,M,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,south_east_corner
2161,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_021,"NC, KR",FN,fykenet_survey,22.5,trap_hours,021,BLG,,155,77.8,9.5308,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2162,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_022,"NC, KR",FN,fykenet_survey,22.5,trap_hours,022,BLG,,114,29.3,1.3355,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2163,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_023,"NC, KR",FN,fykenet_survey,22.5,trap_hours,023,BLG,,158,52.1,2.9962,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2164,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_024,"NC, KR",FN,fykenet_survey,22.5,trap_hours,024,BLG,,146,60.7,0.2544,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,
2165,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_025,"NC, KR",FN,fykenet_survey,22.5,trap_hours,025,BLG,,111,21.2,0.0336,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,
2166,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_026,"NC, KR",FN,fykenet_survey,22.5,trap_hours,026,BLG,,137,46.9,4.1459,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2170,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_030,"NC, KR",FN,fykenet_survey,22.5,trap_hours,030,BLG,,126,36.1,3.3732,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2171,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_031,"NC, KR",FN,fykenet_survey,22.5,trap_hours,031,BLG,,196,142.3,17.225,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2172,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_032,"NC, KR",FN,fykenet_survey,22.5,trap_hours,032,BLG,,192,132.7,16.9359,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2173,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_033,"NC, KR",FN,fykenet_survey,22.5,trap_hours,033,BLG,,93,11.9,0.2588,,,,,,F,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,
2174,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_034,"NC, KR",FN,fykenet_survey,22.5,trap_hours,034,BLG,,110,24.7,0.0513,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,
2175,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_035,"NC, KR",FN,fykenet_survey,22.5,trap_hours,035,BLG,,197,162.9,9.7409,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2176,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_036,"NC, KR",FN,fykenet_survey,22.5,trap_hours,036,BLG,,145,56.6,0.3805,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,
2177,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_037,"NC, KR",FN,fykenet_survey,22.5,trap_hours,037,BLG,,136,44.9,4.3264,,,,,,F,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,
2178,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_038,"NC, KR",FN,fykenet_survey,22.5,trap_hours,038,BLG,,152,68.6,0.3424,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,
2179,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_039,"NC, KR",FN,fykenet_survey,22.5,trap_hours,039,BLG,,171,108.9,0.9748,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,
2180,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_040,"NC, KR",FN,fykenet_survey,22.5,trap_hours,040,BLG,,168,99.7,1.503,,,,,,M,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2181,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_041,"NC, KR",FN,fykenet_survey,22.5,trap_hours,041,BLG,,188,145.8,16.8503,,,,,,F,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,
2182,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_042,"NC, KR",FN,fykenet_survey,22.5,trap_hours,042,BLG,,134,44.1,4.5093,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2183,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_043,"NC, KR",FN,fykenet_survey,22.5,trap_hours,043,BLG,,176,112.6,10.1063,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2184,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_044,"NC, KR",FN,fykenet_survey,22.5,trap_hours,044,BLG,,155,72.3,8.6828,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2185,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_045,"NC, KR",FN,fykenet_survey,22.5,trap_hours,045,BLG,,196,172.8,3.3725,,,,,,M,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2186,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_046,"NC, KR",FN,fykenet_survey,22.5,trap_hours,046,BLG,,186,148.6,15.6629,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2187,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_047,"NC, KR",FN,fykenet_survey,22.5,trap_hours,047,BLG,,166,108.6,13.6046,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2188,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_048,"NC, KR",FN,fykenet_survey,22.5,trap_hours,048,BLG,,143,53.2,1.953,,,,,,M,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2189,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_049,"NC, KR",FN,fykenet_survey,22.5,trap_hours,049,BLG,,163,83.8,7.5806,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2190,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_050,"NC, KR",FN,fykenet_survey,22.5,trap_hours,050,BLG,,125,38,3.8103,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2191,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_051,"NC, KR",FN,fykenet_survey,22.5,trap_hours,051,BLG,,155,74.6,4.6694,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2192,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_052,"NC, KR",FN,fykenet_survey,22.5,trap_hours,052,BLG,,185,134.4,15.392,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2193,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_053,"NC, KR",FN,fykenet_survey,22.5,trap_hours,053,BLG,,179,120.7,2.185,,,,,,M,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2194,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_054,"NC, KR",FN,fykenet_survey,22.5,trap_hours,054,BLG,,115,31.4,1.4811,,,,,,M,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,
2195,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_055,"NC, KR",FN,fykenet_survey,22.5,trap_hours,055,BLG,,116,30.8,0.0692,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,
2196,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_056,"NC, KR",FN,fykenet_survey,22.5,trap_hours,056,BLG,,96,16.1,0.7331,,,,,,M,,1,,,1,,,yes,frozen,,GonadSurvey.20130509,,,
2197,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_057,"NC, KR",FN,fykenet_survey,22.5,trap_hours,057,BLG,,154,79.4,7.8549,,,,,,F,,1,,,1,,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509
2198,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_058,"NC, KR",FN,fykenet_survey,22.5,trap_hours,058,BLG,,200,38,8.9611,,,,,,F,,1,,,1,,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509
2199,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_059,"NC, KR",FN,fykenet_survey,22.5,trap_hours,059,BLG,,139,56.4,0.333,,,,,,M,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2200,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_060,"NC, KR",FN,fykenet_survey,22.5,trap_hours,060,BLG,,207,194.2,17.1102,,,,,,F,,1,,,1,,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509
2201,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_061,"NC, KR",FN,fykenet_survey,22.5,trap_hours,061,BLG,,207,170.5,7.2116,,,,,,F,,1,,,1,,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509
2202,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_062,"NC, KR",FN,fykenet_survey,22.5,trap_hours,062,BLG,,208,203.4,5.7086,,,,,,M,,1,,,1,,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509
2203,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_063,"NC, KR",FN,fykenet_survey,22.5,trap_hours,063,BLG,,77,7.4,0.0694,,,,,,F,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2204,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_064,"NC, KR",FN,fykenet_survey,22.5,trap_hours,064,BLG,,185,142.4,16.961,,,,,,F,,1,,,1,,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509
2205,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_065,"NC, KR",FN,fykenet_survey,22.5,trap_hours,065,BLG,,88,11.3,0.2401,,,,,,F,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2206,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_066,"NC, KR",FN,fykenet_survey,22.5,trap_hours,066,BLG,,225,246.2,26.2234,,,,,,F,,1,,1,1,,,yes,frozen,,GonadSurvey.20130509
2207,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_067,"NC, KR",FN,fykenet_survey,22.5,trap_hours,067,BLG,,94,13.4,0.1755,,,,,,F,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2208,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_068,"NC, KR",FN,fykenet_survey,22.5,trap_hours,068,BLG,,185,134.1,12.9755,,,,,,F,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2209,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_069,"NC, KR",FN,fykenet_survey,22.5,trap_hours,069,BLG,,99,17.5,0.0098,,,,,,M,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2210,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_070,"NC, KR",FN,fykenet_survey,22.5,trap_hours,070,BLG,,65,4.9,0.0365,,,,,,F,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2211,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_071,"NC, KR",FN,fykenet_survey,22.5,trap_hours,071,BLG,,65,4,0.0004,,,,,,M,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2212,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_072,"NC, KR",FN,fykenet_survey,22.5,trap_hours,072,BLG,,73,5.8,0.3848,,,,,,M,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2213,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_073,"NC, KR",FN,fykenet_survey,22.5,trap_hours,073,BLG,,70,5.4,0.0001,,,,,,M,,1,,,1,,,yes,frozen,really tiny gonads,GonadSurvey.20130509
2214,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_074,"NC, KR",FN,fykenet_survey,22.5,trap_hours,074,BLG,,95,13.4,0.3318,,,,,,F,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2215,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_075,"NC, KR",FN,fykenet_survey,22.5,trap_hours,075,BLG,,75,6.2,0.0763,,,,,,F,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2216,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_076,"NC, KR",FN,fykenet_survey,22.5,trap_hours,076,BLG,,112,24.4,1.4403,,,,,,F,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2217,ER,FN1.ER,2013-06-03,2013-06-04,2013-06-03 11:30,2013-06-04 10:00,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509,ER_FN1.ER_20130604_1000_FN_GonadSurvey.20130509_077,"NC, KR",FN,fykenet_survey,22.5,trap_hours,077,BLG,,83,9,0.126,,,,,,F,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2222,BI,FN3.BI,2013-06-06,2013-06-07,2013-06-06 14:00,2013-06-07 09:00,BI_FN3.BI_20130607_0900_FN_GonadSurvey.20130509,BI_FN3.BI_20130607_0900_FN_GonadSurvey.20130509_005,"NC, KR",FN,fykenet_survey,19,trap_hours,005,BLG,,93,12.9,0.2253,,,,,,F?,,1,,,1,,,yes,frozen,,GonadSurvey.20130509
2268,BI,FN1.BI,2013-06-06,2013-06-07,2013-06-06 14:15,2013-06-07 09:30,BI_FN1.BI_20130607_0930_FN_GonadSurvey.20130509,BI_FN1.BI_20130607_0930_FN_GonadSurvey.20130509_046,"NC, KR",FN,fykenet_survey,19,trap_hours,046,BLG,,114,28.1,0.7392,,,,,,F,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509
